,team,total,home,team_opp,total_opp,home_opp,date,Season,won,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,PER_Combined,PER_Combined_opp
243,MIN,135,0,CHI,119,1,2024-11-07,2025,True,240.0,51.0,93.0,0.548,16.0,38.0,0.421,17.0,17.0,1.0,10.0,30.0,40.0,29.0,7.0,4.0,14.0,17.0,0.672,0.634,0.409,0.183,31.3,75.0,55.6,56.9,7.2,7.7,12.2,100.0,137.9,121.6,13.0,23.0,1.0,5.0,10.0,1.0,5.0,5.0,1.0,3.0,8.0,10.0,11.0,3.0,1.0,4.0,4.0,33.0,23.0,1.084,1.071,0.833,0.571,83.3,27.2,37.0,52.3,27.2,3.4,100.0,46.6,231.0,130.0,47.0,88.0,0.534,15.0,36.0,0.417,10.0,15.0,0.667,10.0,22.0,32.0,30.0,9.0,4.0,13.0,20.0,0.629,0.619,0.409,0.17,25.0,68.8,44.4,63.8,9.2,7.3,12.1,100.0,121.6,137.9,11.0,15.0,1.0,4.0,9.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,13.0,3.0,2.0,3.0,4.0,25.0,3.0,1.042,1.25,1.0,1.0,15.2,38.1,25.4,56.7,5.8,10.4,40.0,26.2,232.0,146.0,62.5,94.80000000000001
244,UTA,100,0,MIL,123,1,2024-11-07,2025,False,240.0,33.0,77.0,0.429,17.0,41.0,0.415,17.0,18.0,0.944,8.0,31.0,39.0,24.0,5.0,5.0,22.0,19.0,0.589,0.539,0.532,0.234,21.1,73.8,48.8,72.7,5.2,10.2,20.6,100.0,104.3,128.3,5.0,12.0,1.0,4.0,9.0,0.75,4.0,4.0,1.0,3.0,5.0,8.0,7.0,2.0,3.0,4.0,3.0,18.0,4.0,1.0,1.0,1.0,2.0,20.9,33.4,23.1,51.0,6.2,11.8,50.0,49.4,174.0,136.0,43.0,84.0,0.512,15.0,35.0,0.429,22.0,30.0,0.733,11.0,30.0,41.0,20.0,13.0,3.0,11.0,21.0,0.633,0.601,0.417,0.357,26.2,78.9,51.3,46.5,13.6,8.3,10.2,100.0,128.3,104.3,12.0,22.0,1.0,4.0,11.0,1.0,9.0,12.0,0.857,6.0,10.0,16.0,7.0,4.0,1.0,4.0,5.0,34.0,27.0,1.5,1.5,1.0,2.0,22.7,78.5,37.3,34.2,11.4,5.4,41.0,44.5,300.0,116.0,94.80000000000001,62.5
245,CHI,119,1,MIN,135,0,2024-11-07,2025,False,240.0,47.0,88.0,0.534,15.0,36.0,0.417,10.0,15.0,0.667,10.0,22.0,32.0,30.0,9.0,4.0,13.0,20.0,0.629,0.619,0.409,0.17,25.0,68.8,44.4,63.8,9.2,7.3,12.1,100.0,121.6,137.9,11.0,15.0,1.0,4.0,9.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,13.0,3.0,2.0,3.0,4.0,25.0,3.0,1.042,1.25,1.0,1.0,15.2,38.1,25.4,56.7,5.8,10.4,40.0,26.2,232.0,146.0,51.0,93.0,0.548,16.0,38.0,0.421,17.0,17.0,1.0,10.0,30.0,40.0,29.0,7.0,4.0,14.0,17.0,0.672,0.634,0.409,0.183,31.3,75.0,55.6,56.9,7.2,7.7,12.2,100.0,137.9,121.6,13.0,23.0,1.0,5.0,10.0,1.0,5.0,5.0,1.0,3.0,8.0,10.0,11.0,3.0,1.0,4.0,4.0,33.0,23.0,1.084,1.071,0.833,0.571,83.3,27.2,37.0,52.3,27.2,3.4,100.0,46.6,231.0,130.0,84.9,66.4
246,LAL,116,1,PHI,106,0,2024-11-08,2025,True,240.0,44.0,85.0,0.518,16.0,35.0,0.457,12.0,14.0,0.857,5.0,40.0,45.0,28.0,1.0,13.0,13.0,17.0,0.636,0.612,0.412,0.165,13.9,75.5,50.6,63.6,1.0,22.8,12.5,100.0,118.5,108.3,11.0,20.0,1.0,6.0,10.0,1.0,7.0,8.0,1.0,3.0,12.0,12.0,13.0,1.0,4.0,3.0,5.0,31.0,20.0,1.5,1.5,1.0,0.5,11.3,61.7,36.8,74.4,1.8,21.6,50.0,94.3,236.0,118.0,39.0,96.0,0.406,13.0,39.0,0.333,15.0,23.0,0.652,13.0,31.0,44.0,28.0,6.0,4.0,8.0,14.0,0.499,0.474,0.406,0.24,24.5,86.1,49.4,71.8,6.1,8.0,7.0,100.0,108.3,118.5,6.0,17.0,1.0,4.0,9.0,1.0,2.0,7.0,1.0,5.0,7.0,12.0,8.0,3.0,1.0,2.0,4.0,18.0,8.0,1.083,1.083,0.857,1.0,39.4,58.0,46.9,72.3,6.6,41.7,25.0,28.7,223.0,125.0,94.80000000000001,71.5
247,SAC,98,1,LAC,107,0,2024-11-08,2025,False,240.0,37.0,78.0,0.474,3.0,26.0,0.115,21.0,24.0,0.875,5.0,30.0,35.0,19.0,6.0,3.0,14.0,19.0,0.553,0.494,0.333,0.308,12.2,71.4,42.2,51.4,6.2,5.9,13.7,100.0,101.2,110.5,12.0,20.0,0.75,2.0,6.0,0.4,5.0,6.0,1.0,4.0,12.0,12.0,6.0,2.0,2.0,7.0,4.0,31.0,4.0,0.786,0.75,1.0,0.5,11.9,38.9,19.7,30.1,3.2,6.0,25.0,36.8,143.0,117.0,36.0,81.0,0.444,14.0,30.0,0.467,21.0,23.0,0.913,12.0,36.0,48.0,20.0,7.0,2.0,21.0,21.0,0.587,0.531,0.37,0.284,28.6,87.8,57.8,55.6,7.2,3.8,18.7,100.0,110.5,101.2,10.0,23.0,0.667,5.0,9.0,0.8,9.0,9.0,1.0,7.0,10.0,15.0,8.0,2.0,2.0,7.0,4.0,31.0,17.0,0.875,0.875,1.0,0.563,21.8,30.9,23.7,38.3,3.2,5.0,100.0,33.4,152.0,106.0,91.19999999999999,61.599999999999994
248,LAC,107,0,SAC,98,1,2024-11-08,2025,True,240.0,36.0,81.0,0.444,14.0,30.0,0.467,21.0,23.0,0.913,12.0,36.0,48.0,20.0,7.0,2.0,21.0,21.0,0.587,0.531,0.37,0.284,28.6,87.8,57.8,55.6,7.2,3.8,18.7,100.0,110.5,101.2,10.0,23.0,0.667,5.0,9.0,0.8,9.0,9.0,1.0,7.0,10.0,15.0,8.0,2.0,2.0,7.0,4.0,31.0,17.0,0.875,0.875,1.0,0.563,21.8,30.9,23.7,38.3,3.2,5.0,100.0,33.4,152.0,106.0,37.0,78.0,0.474,3.0,26.0,0.115,21.0,24.0,0.875,5.0,30.0,35.0,19.0,6.0,3.0,14.0,19.0,0.553,0.494,0.333,0.308,12.2,71.4,42.2,51.4,6.2,5.9,13.7,100.0,101.2,110.5,12.0,20.0,0.75,2.0,6.0,0.4,5.0,6.0,1.0,4.0,12.0,12.0,6.0,2.0,2.0,7.0,4.0,31.0,4.0,0.786,0.75,1.0,0.5,11.9,38.9,19.7,30.1,3.2,6.0,25.0,36.8,143.0,117.0,61.599999999999994,91.19999999999999
249,ORL,115,1,NOP,88,0,2024-11-08,2025,True,240.0,45.0,86.0,0.523,8.0,32.0,0.25,17.0,21.0,0.81,11.0,32.0,43.0,28.0,9.0,8.0,15.0,14.0,0.604,0.57,0.372,0.244,30.6,84.2,58.1,62.2,9.3,15.1,13.6,100.0,118.6,90.7,9.0,18.0,1.0,2.0,7.0,1.0,7.0,8.0,1.0,5.0,6.0,9.0,6.0,4.0,2.0,5.0,4.0,27.0,26.0,1.025,1.0,1.0,1.0,30.0,63.2,32.4,28.0,6.8,29.9,35.7,39.3,214.0,102.0,32.0,84.0,0.381,10.0,31.0,0.323,14.0,17.0,0.824,6.0,25.0,31.0,18.0,10.0,1.0,16.0,19.0,0.481,0.44,0.369,0.202,15.8,69.4,41.9,56.3,10.3,1.9,14.9,100.0,90.7,118.6,10.0,18.0,0.588,4.0,11.0,0.5,4.0,6.0,1.0,2.0,6.0,6.0,5.0,3.0,1.0,6.0,5.0,26.0,10.0,0.693,0.647,1.0,0.333,10.4,30.1,15.2,36.9,4.7,4.5,66.7,35.3,142.0,127.0,66.4,92.5
250,NOP,88,0,ORL,115,1,2024-11-08,2025,False,240.0,32.0,84.0,0.381,10.0,31.0,0.323,14.0,17.0,0.824,6.0,25.0,31.0,18.0,10.0,1.0,16.0,19.0,0.481,0.44,0.369,0.202,15.8,69.4,41.9,56.3,10.3,1.9,14.9,100.0,90.7,118.6,10.0,18.0,0.588,4.0,11.0,0.5,4.0,6.0,1.0,2.0,6.0,6.0,5.0,3.0,1.0,6.0,5.0,26.0,10.0,0.693,0.647,1.0,0.333,10.4,30.1,15.2,36.9,4.7,4.5,66.7,35.3,142.0,127.0,45.0,86.0,0.523,8.0,32.0,0.25,17.0,21.0,0.81,11.0,32.0,43.0,28.0,9.0,8.0,15.0,14.0,0.604,0.57,0.372,0.244,30.6,84.2,58.1,62.2,9.3,15.1,13.6,100.0,118.6,90.7,9.0,18.0,1.0,2.0,7.0,1.0,7.0,8.0,1.0,5.0,6.0,9.0,6.0,4.0,2.0,5.0,4.0,27.0,26.0,1.025,1.0,1.0,1.0,30.0,63.2,32.4,28.0,6.8,29.9,35.7,39.3,214.0,102.0,92.5,66.4
251,OKC,126,1,HOU,107,0,2024-11-08,2025,True,240.0,46.0,90.0,0.511,14.0,37.0,0.378,20.0,23.0,0.87,7.0,34.0,41.0,24.0,9.0,8.0,11.0,23.0,0.629,0.589,0.411,0.256,17.1,70.8,46.1,52.2,8.8,13.3,9.9,100.0,123.7,105.1,11.0,16.0,0.833,4.0,8.0,0.667,9.0,10.0,1.0,3.0,6.0,6.0,7.0,3.0,3.0,3.0,5.0,29.0,21.0,0.932,0.917,0.833,0.714,15.4,35.7,19.3,50.4,8.4,8.2,33.3,32.9,200.0,116.0,39.0,90.0,0.433,11.0,30.0,0.367,18.0,26.0,0.692,14.0,34.0,48.0,19.0,7.0,3.0,17.0,18.0,0.527,0.494,0.333,0.289,29.2,82.9,53.9,48.7,6.9,5.7,14.4,100.0,105.1,123.7,6.0,14.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,4.0,5.0,9.0,6.0,3.0,1.0,3.0,5.0,17.0,7.0,1.5,1.5,1.0,2.0,33.1,58.1,44.6,52.2,7.8,5.4,50.0,42.3,156.0,130.0,43.5,35.8
252,NYK,116,1,MIL,94,0,2024-11-08,2025,True,240.0,43.0,91.0,0.473,14.0,46.0,0.304,16.0,19.0,0.842,14.0,34.0,48.0,35.0,7.0,3.0,11.0,20.0,0.584,0.549,0.505,0.209,31.8,75.6,53.9,81.4,7.6,5.7,10.0,100.0,125.3,101.5,12.0,20.0,0.8,4.0,11.0,1.0,5.0,6.0,1.0,4.0,8.0,11.0,9.0,3.0,2.0,2.0,4.0,32.0,28.0,0.935,0.9,1.0,0.5,27.4,66.0,33.4,40.1,4.8,5.6,33.3,32.8,207.0,111.0,36.0,83.0,0.434,7.0,30.0,0.233,15.0,23.0,0.652,11.0,30.0,41.0,20.0,1.0,5.0,12.0,16.0,0.505,0.476,0.361,0.277,24.4,68.2,46.1,55.6,1.1,11.1,11.4,100.0,101.5,125.3,11.0,21.0,0.8,3.0,6.0,0.5,7.0,7.0,1.0,3.0,9.0,12.0,6.0,1.0,2.0,3.0,4.0,24.0,8.0,0.85,0.9,1.0,1.0,25.4,30.5,20.1,48.8,4.2,25.4,37.5,37.5,146.0,132.0,35.8,43.5
253,MIL,94,0,NYK,116,1,2024-11-08,2025,False,240.0,36.0,83.0,0.434,7.0,30.0,0.233,15.0,23.0,0.652,11.0,30.0,41.0,20.0,1.0,5.0,12.0,16.0,0.505,0.476,0.361,0.277,24.4,68.2,46.1,55.6,1.1,11.1,11.4,100.0,101.5,125.3,11.0,21.0,0.8,3.0,6.0,0.5,7.0,7.0,1.0,3.0,9.0,12.0,6.0,1.0,2.0,3.0,4.0,24.0,8.0,0.85,0.9,1.0,1.0,25.4,30.5,20.1,48.8,4.2,25.4,37.5,37.5,146.0,132.0,43.0,91.0,0.473,14.0,46.0,0.304,16.0,19.0,0.842,14.0,34.0,48.0,35.0,7.0,3.0,11.0,20.0,0.584,0.549,0.505,0.209,31.8,75.6,53.9,81.4,7.6,5.7,10.0,100.0,125.3,101.5,12.0,20.0,0.8,4.0,11.0,1.0,5.0,6.0,1.0,4.0,8.0,11.0,9.0,3.0,2.0,2.0,4.0,32.0,28.0,0.935,0.9,1.0,0.5,27.4,66.0,33.4,40.1,4.8,5.6,33.3,32.8,207.0,111.0,103.1,95.4
254,HOU,107,0,OKC,126,1,2024-11-08,2025,False,240.0,39.0,90.0,0.433,11.0,30.0,0.367,18.0,26.0,0.692,14.0,34.0,48.0,19.0,7.0,3.0,17.0,18.0,0.527,0.494,0.333,0.289,29.2,82.9,53.9,48.7,6.9,5.7,14.4,100.0,105.1,123.7,6.0,14.0,1.0,3.0,8.0,1.0,5.0,6.0,1.0,4.0,5.0,9.0,6.0,3.0,1.0,3.0,5.0,17.0,7.0,1.5,1.5,1.0,2.0,33.1,58.1,44.6,52.2,7.8,5.4,50.0,42.3,156.0,130.0,46.0,90.0,0.511,14.0,37.0,0.378,20.0,23.0,0.87,7.0,34.0,41.0,24.0,9.0,8.0,11.0,23.0,0.629,0.589,0.411,0.256,17.1,70.8,46.1,52.2,8.8,13.3,9.9,100.0,123.7,105.1,11.0,16.0,0.833,4.0,8.0,0.667,9.0,10.0,1.0,3.0,6.0,6.0,7.0,3.0,3.0,3.0,5.0,29.0,21.0,0.932,0.917,0.833,0.714,15.4,35.7,19.3,50.4,8.4,8.2,33.3,32.9,200.0,116.0,95.4,103.1
255,POR,102,0,MIN,127,1,2024-11-08,2025,False,240.0,39.0,91.0,0.429,6.0,25.0,0.24,18.0,24.0,0.75,12.0,25.0,37.0,13.0,11.0,7.0,17.0,17.0,0.502,0.462,0.275,0.264,23.5,71.4,43.0,33.3,10.4,14.9,14.3,100.0,96.3,119.9,6.0,16.0,0.8,2.0,7.0,1.0,4.0,5.0,1.0,2.0,4.0,6.0,3.0,2.0,2.0,6.0,4.0,16.0,0.0,0.962,0.9,0.667,0.8,19.3,30.6,22.9,34.8,7.6,11.0,100.0,31.0,203.0,128.0,47.0,97.0,0.485,22.0,50.0,0.44,11.0,14.0,0.786,10.0,39.0,49.0,32.0,9.0,7.0,20.0,21.0,0.616,0.598,0.515,0.144,28.6,76.5,57.0,68.1,8.5,10.6,16.2,100.0,119.9,96.3,12.0,21.0,1.0,9.0,15.0,1.0,4.0,5.0,1.0,4.0,11.0,15.0,7.0,2.0,3.0,6.0,5.0,37.0,29.0,1.167,1.167,0.917,0.5,33.3,49.5,37.2,77.5,11.0,17.7,100.0,51.6,245.0,107.0,33.2,84.9
256,MEM,128,1,WAS,104,0,2024-11-08,2025,True,240.0,46.0,97.0,0.474,14.0,43.0,0.326,22.0,25.0,0.88,13.0,37.0,50.0,30.0,10.0,10.0,19.0,19.0,0.593,0.546,0.443,0.258,30.2,77.1,54.9,65.2,9.3,17.2,15.0,100.0,118.4,96.2,14.0,28.0,0.625,5.0,12.0,0.6,6.0,7.0,1.0,3.0,9.0,10.0,11.0,2.0,4.0,3.0,4.0,39.0,24.0,0.786,0.786,1.0,0.833,12.5,46.2,24.3,49.0,4.9,23.3,30.0,45.5,163.0,105.0,38.0,93.0,0.409,9.0,35.0,0.257,19.0,23.0,0.826,11.0,30.0,41.0,27.0,14.0,8.0,18.0,27.0,0.504,0.457,0.376,0.247,22.9,69.8,45.1,71.1,13.0,14.8,14.9,100.0,96.2,118.4,7.0,12.0,1.0,3.0,8.0,1.0,7.0,9.0,1.0,3.0,9.0,10.0,8.0,4.0,3.0,4.0,4.0,17.0,0.0,1.25,1.25,1.0,1.286,22.1,30.0,23.3,65.8,9.8,11.4,28.8,43.7,250.0,130.0,84.9,33.2
257,WAS,104,0,MEM,128,1,2024-11-08,2025,False,240.0,38.0,93.0,0.409,9.0,35.0,0.257,19.0,23.0,0.826,11.0,30.0,41.0,27.0,14.0,8.0,18.0,27.0,0.504,0.457,0.376,0.247,22.9,69.8,45.1,71.1,13.0,14.8,14.9,100.0,96.2,118.4,7.0,12.0,1.0,3.0,8.0,1.0,7.0,9.0,1.0,3.0,9.0,10.0,8.0,4.0,3.0,4.0,4.0,17.0,0.0,1.25,1.25,1.0,1.286,22.1,30.0,23.3,65.8,9.8,11.4,28.8,43.7,250.0,130.0,46.0,97.0,0.474,14.0,43.0,0.326,22.0,25.0,0.88,13.0,37.0,50.0,30.0,10.0,10.0,19.0,19.0,0.593,0.546,0.443,0.258,30.2,77.1,54.9,65.2,9.3,17.2,15.0,100.0,118.4,96.2,14.0,28.0,0.625,5.0,12.0,0.6,6.0,7.0,1.0,3.0,9.0,10.0,11.0,2.0,4.0,3.0,4.0,39.0,24.0,0.786,0.786,1.0,0.833,12.5,46.2,24.3,49.0,4.9,23.3,30.0,45.5,163.0,105.0,71.5,94.80000000000001
258,MIN,127,1,POR,102,0,2024-11-08,2025,True,240.0,47.0,97.0,0.485,22.0,50.0,0.44,11.0,14.0,0.786,10.0,39.0,49.0,32.0,9.0,7.0,20.0,21.0,0.616,0.598,0.515,0.144,28.6,76.5,57.0,68.1,8.5,10.6,16.2,100.0,119.9,96.3,12.0,21.0,1.0,9.0,15.0,1.0,4.0,5.0,1.0,4.0,11.0,15.0,7.0,2.0,3.0,6.0,5.0,37.0,29.0,1.167,1.167,0.917,0.5,33.3,49.5,37.2,77.5,11.0,17.7,100.0,51.6,245.0,107.0,39.0,91.0,0.429,6.0,25.0,0.24,18.0,24.0,0.75,12.0,25.0,37.0,13.0,11.0,7.0,17.0,17.0,0.502,0.462,0.275,0.264,23.5,71.4,43.0,33.3,10.4,14.9,14.3,100.0,96.3,119.9,6.0,16.0,0.8,2.0,7.0,1.0,4.0,5.0,1.0,2.0,4.0,6.0,3.0,2.0,2.0,6.0,4.0,16.0,0.0,0.962,0.9,0.667,0.8,19.3,30.6,22.9,34.8,7.6,11.0,100.0,31.0,203.0,128.0,47.7,93.9
259,CHA,103,1,IND,83,0,2024-11-08,2025,True,240.0,38.0,90.0,0.422,17.0,50.0,0.34,10.0,12.0,0.833,13.0,43.0,56.0,23.0,6.0,7.0,15.0,16.0,0.541,0.517,0.556,0.133,30.2,86.0,60.2,60.5,6.4,13.0,13.6,100.0,109.5,88.3,10.0,29.0,1.0,7.0,18.0,0.636,6.0,8.0,1.0,4.0,11.0,15.0,6.0,1.0,3.0,3.0,3.0,31.0,39.0,1.0,1.0,1.0,0.276,15.6,77.8,41.8,36.8,1.9,9.2,66.7,43.9,163.0,97.0,33.0,83.0,0.398,9.0,29.0,0.31,8.0,14.0,0.571,7.0,30.0,37.0,24.0,10.0,4.0,14.0,16.0,0.465,0.452,0.349,0.169,14.0,69.8,39.8,72.7,10.6,10.0,13.6,100.0,88.3,109.5,11.0,17.0,0.647,5.0,7.0,1.0,4.0,5.0,1.0,4.0,6.0,10.0,9.0,3.0,2.0,3.0,5.0,27.0,5.0,0.755,0.794,1.0,0.313,12.0,28.7,16.2,41.8,5.7,7.5,22.2,27.5,119.0,123.0,76.7,70.1
260,BOS,108,1,BRK,104,0,2024-11-08,2025,True,265.0,39.0,90.0,0.433,14.0,53.0,0.264,16.0,19.0,0.842,4.0,35.0,39.0,23.0,7.0,9.0,13.0,15.0,0.549,0.511,0.589,0.211,9.3,74.5,43.3,59.0,6.7,14.5,11.7,100.0,103.6,99.8,11.0,25.0,0.571,5.0,13.0,0.429,6.0,7.0,1.0,1.0,9.0,10.0,6.0,3.0,3.0,3.0,3.0,33.0,15.0,0.758,0.682,1.0,1.0,4.6,38.2,22.2,29.8,4.3,9.7,41.0,34.9,134.0,111.0,41.0,100.0,0.41,10.0,38.0,0.263,12.0,15.0,0.8,12.0,39.0,51.0,24.0,6.0,3.0,13.0,22.0,0.488,0.46,0.38,0.15,25.5,90.7,56.7,58.5,5.8,8.1,10.9,100.0,99.8,103.6,11.0,23.0,0.667,4.0,9.0,0.444,5.0,7.0,1.0,4.0,9.0,12.0,8.0,4.0,2.0,4.0,5.0,31.0,1.0,0.667,0.667,0.615,0.318,19.4,42.4,30.4,46.8,5.4,10.2,33.3,31.9,143.0,109.0,69.39999999999999,83.0
261,IND,83,0,CHA,103,1,2024-11-08,2025,False,240.0,33.0,83.0,0.398,9.0,29.0,0.31,8.0,14.0,0.571,7.0,30.0,37.0,24.0,10.0,4.0,14.0,16.0,0.465,0.452,0.349,0.169,14.0,69.8,39.8,72.7,10.6,10.0,13.6,100.0,88.3,109.5,11.0,17.0,0.647,5.0,7.0,1.0,4.0,5.0,1.0,4.0,6.0,10.0,9.0,3.0,2.0,3.0,5.0,27.0,5.0,0.755,0.794,1.0,0.313,12.0,28.7,16.2,41.8,5.7,7.5,22.2,27.5,119.0,123.0,38.0,90.0,0.422,17.0,50.0,0.34,10.0,12.0,0.833,13.0,43.0,56.0,23.0,6.0,7.0,15.0,16.0,0.541,0.517,0.556,0.133,30.2,86.0,60.2,60.5,6.4,13.0,13.6,100.0,109.5,88.3,10.0,29.0,1.0,7.0,18.0,0.636,6.0,8.0,1.0,4.0,11.0,15.0,6.0,1.0,3.0,3.0,3.0,31.0,39.0,1.0,1.0,1.0,0.276,15.6,77.8,41.8,36.8,1.9,9.2,66.7,43.9,163.0,97.0,83.0,69.39999999999999
262,PHI,106,0,LAL,116,1,2024-11-08,2025,False,240.0,39.0,96.0,0.406,13.0,39.0,0.333,15.0,23.0,0.652,13.0,31.0,44.0,28.0,6.0,4.0,8.0,14.0,0.499,0.474,0.406,0.24,24.5,86.1,49.4,71.8,6.1,8.0,7.0,100.0,108.3,118.5,6.0,17.0,1.0,4.0,9.0,1.0,2.0,7.0,1.0,5.0,7.0,12.0,8.0,3.0,1.0,2.0,4.0,18.0,8.0,1.083,1.083,0.857,1.0,39.4,58.0,46.9,72.3,6.6,41.7,25.0,28.7,223.0,125.0,44.0,85.0,0.518,16.0,35.0,0.457,12.0,14.0,0.857,5.0,40.0,45.0,28.0,1.0,13.0,13.0,17.0,0.636,0.612,0.412,0.165,13.9,75.5,50.6,63.6,1.0,22.8,12.5,100.0,118.5,108.3,11.0,20.0,1.0,6.0,10.0,1.0,7.0,8.0,1.0,3.0,12.0,12.0,13.0,1.0,4.0,3.0,5.0,31.0,20.0,1.5,1.5,1.0,0.5,11.3,61.7,36.8,74.4,1.8,21.6,50.0,94.3,236.0,118.0,76.3,88.60000000000001
263,GSW,117,0,CLE,136,1,2024-11-08,2025,False,240.0,47.0,98.0,0.48,13.0,42.0,0.31,10.0,14.0,0.714,11.0,29.0,40.0,32.0,14.0,4.0,17.0,24.0,0.562,0.546,0.429,0.143,24.4,76.3,48.2,68.1,13.1,9.3,14.0,100.0,109.6,127.4,7.0,14.0,1.0,3.0,7.0,1.0,4.0,6.0,1.0,2.0,6.0,7.0,6.0,4.0,1.0,6.0,4.0,21.0,7.0,1.5,1.5,1.0,0.429,22.5,48.4,25.8,33.1,6.8,11.4,36.5,27.4,264.0,138.0,46.0,85.0,0.541,20.0,42.0,0.476,24.0,28.0,0.857,9.0,34.0,43.0,33.0,7.0,7.0,20.0,12.0,0.699,0.659,0.494,0.329,23.7,75.6,51.8,71.7,6.6,12.5,17.0,100.0,127.4,109.6,9.0,17.0,1.0,6.0,11.0,1.0,9.0,10.0,1.0,4.0,8.0,12.0,6.0,3.0,2.0,4.0,4.0,27.0,32.0,1.5,1.5,1.0,0.833,16.7,29.1,22.9,43.7,6.4,9.4,33.3,35.7,260.0,118.0,88.60000000000001,76.3
264,DET,122,1,ATL,121,0,2024-11-08,2025,True,240.0,44.0,86.0,0.512,13.0,33.0,0.394,21.0,31.0,0.677,11.0,34.0,45.0,27.0,7.0,8.0,21.0,18.0,0.612,0.587,0.384,0.36,27.5,69.4,50.6,61.4,6.5,13.1,17.4,100.0,114.1,113.1,8.0,17.0,0.625,5.0,9.0,1.0,5.0,7.0,1.0,4.0,10.0,11.0,13.0,3.0,3.0,7.0,4.0,22.0,5.0,0.745,0.731,0.667,1.0,14.7,27.0,18.2,51.5,4.6,8.0,34.2,28.7,155.0,123.0,44.0,97.0,0.454,15.0,36.0,0.417,18.0,23.0,0.783,15.0,29.0,44.0,30.0,12.0,6.0,18.0,21.0,0.565,0.531,0.371,0.237,30.6,72.5,49.4,68.2,11.2,11.3,14.4,100.0,113.1,114.1,11.0,25.0,1.0,6.0,12.0,1.0,7.0,8.0,1.0,7.0,9.0,12.0,13.0,7.0,2.0,3.0,4.0,35.0,14.0,1.5,1.5,1.0,0.6,36.7,37.6,34.7,48.9,8.2,12.9,75.0,29.5,255.0,120.0,93.9,47.7
265,PHO,114,0,DAL,113,1,2024-11-08,2025,True,240.0,43.0,86.0,0.5,15.0,39.0,0.385,13.0,18.0,0.722,11.0,26.0,37.0,26.0,6.0,2.0,9.0,18.0,0.607,0.587,0.453,0.209,26.2,76.5,48.7,60.5,6.7,4.3,8.7,100.0,126.6,125.5,8.0,17.0,1.0,4.0,8.0,1.0,7.0,7.0,1.0,3.0,7.0,10.0,12.0,2.0,2.0,3.0,4.0,26.0,14.0,1.066,1.125,0.75,1.0,12.3,29.3,18.8,46.3,5.7,5.5,20.5,43.2,205.0,132.0,41.0,80.0,0.513,11.0,33.0,0.333,20.0,22.0,0.909,8.0,31.0,39.0,18.0,5.0,1.0,11.0,22.0,0.63,0.581,0.413,0.275,23.5,73.8,51.3,43.9,5.6,2.1,10.9,100.0,125.5,126.6,11.0,25.0,1.0,5.0,12.0,1.0,7.0,9.0,1.0,3.0,7.0,7.0,7.0,3.0,1.0,3.0,6.0,30.0,9.0,1.064,1.0,1.0,2.0,18.3,35.0,19.3,28.0,3.9,4.1,50.0,63.6,226.0,134.0,70.1,76.7
